name,rx,ry,rz,tx,ty,tz
IMG_3801.JPG,-0.3019185940307796,-0.050992797977290186,-1.6159602403471403,-1.2158688670018603,8.29402662048974,99.36316669148803
IMG_3814.JPG,0.3561942651969833,-0.5856556310376465,-1.6364596691744657,1.0726642593262388,8.099348807217934,94.35906462744043
IMG_3819.JPG,-0.23990387825571421,-0.45000975415078703,-1.5943111491065476,0.20734160199946933,6.79475490289412,93.57816290782714
IMG_3831.JPG,-0.07665819938751012,-0.13772680779273166,-0.5602612796418295,-4.123380974592536,1.0907922440227558,97.29448866516887
IMG_3841.JPG,-0.5366155907684101,-0.027080675321341854,1.2472181504005186,2.69741084078334,-3.9973896909359548,98.12473371565912
IMG_3852.JPG,-0.2892017836354912,0.9157123739291161,2.9765301320756175,6.120391892576534,1.5898180786440228,93.9232638346642
IMG_3864.JPG,-0.4265924043144845,-0.20587508137732494,-0.7150113091863085,-4.462162144893944,3.264619681884129,95.40768924428481
IMG_3873.JPG,-0.7161675163592379,-0.7781386986894624,-1.3137771071461117,-2.5334791437248607,3.779458682206244,90.16854501645771
IMG_3881.JPG,-0.782894097816296,-0.2272555332538703,-0.5799140792684576,-5.6539440792179665,1.5119631807875487,93.70037626795579
IMG_3914.JPG,-0.31663978617869243,1.2165580510426766,2.274487527041932,6.7350031982824206,0.0341458490363646,93.33882425671318
IMG_3933.JPG,-0.6790529399481054,0.259532905567662,1.3008473224358834,3.252018336313017,3.4131551957013917,98.95728709811543
IMG_3944.JPG,-0.4286898255763682,0.4043247252997667,-1.5922655087640987,-0.47630186269688335,10.76443147518166,97.84257656773006
IMG_3949.JPG,0.24279490072695364,0.4170805754165941,-0.5665692157169159,-4.556115098424631,0.344804900675806,97.61270068638089
IMG_3960.JPG,0.11023770873674021,0.42134572149844485,-3.100351863157473,5.3725310600933245,2.8187466003938586,97.6338774695528
IMG_3970.JPG,-0.8155766040664557,-0.18243396874185347,1.1793495923169812,1.377059404913866,2.0727904023366,98.54256319257686
IMG_3984.JPG,-0.8033155344385529,-0.5045779770586604,0.6100635144363119,-2.6299188204751194,0.14834216753279084,95.99903240138435
IMG_3989.JPG,-1.1626705850726464,0.21626275193377784,2.1907001214485415,4.195728529562948,6.295180330005955,98.00506586744126
IMG_4003.JPG,0.04232729686907751,-0.42901672394415385,1.9157407452676187,7.607434582673372,0.8771636085368015,98.22795552920978
IMG_4013.JPG,0.3511421401309824,-0.13568790528701782,-0.014909802993868213,-2.793214058987408,-0.5691818925646838,95.75568345868453
IMG_4025.JPG,0.7435961906381419,0.3377782519988292,-0.047337070152611724,-1.9418549704066836,-2.029750940840484,96.67408222492438
IMG_4035.JPG,-0.6227170295154362,1.2229627281811855,2.0043288168877003,6.011981715298173,5.552886866715591,94.3849077790548
IMG_4045.JPG,-0.12534453216016264,-0.01019760535879997,-0.06577580932630452,-2.3147647749160782,5.103850473509916,100.83988270327538
IMG_4050.JPG,0.008760412856470886,-1.0644438512204568,-0.03228013690175868,-2.21134551291261,5.022313824064688,90.43741108907737
IMG_4063.JPG,-0.004706046348855304,0.6775887174981341,-0.06439479501011248,-1.2166302371366329,5.356960894293087,100.34664660440637
IMG_4073.JPG,-0.37624695681020925,0.7243507174403343,0.35071505842199174,1.1833437889920042,1.2516559322105667,99.23662515120186
IMG_4082.JPG,0.2135167469238759,-1.8142858206253512,-2.414953710221852,5.283360264169602,6.763812621003209,93.04565176248698
IMG_4090.JPG,-0.8752048593075937,0.25081403650484124,1.9992331012424536,4.429977077484816,3.919697884521074,98.04458012970623
IMG_4103.JPG,-0.38699613903916963,-1.04711817364644,0.46083653532434404,-0.4988695439721269,-0.08280002513126639,91.09959948318934
IMG_4121.JPG,-0.4167684603677176,0.012367277397639828,1.4536407099177908,3.6568354431044954,1.7879055456955568,99.68954976922616
IMG_4133.JPG,0.6030190859432621,-0.08106963966925539,-1.0561121409118526,-3.0782996854376936,8.078014101985179,96.51734840547346
IMG_4142.JPG,-0.6254366267732727,1.437760343299729,2.635330067508507,4.825841169441301,8.24193103596718,93.43943860691293
IMG_4154.JPG,-1.546335433106865,0.12776700595438797,1.9810975016077974,1.4545827209842825,6.7561543370814094,97.70241348343856
IMG_4171.JPG,-0.25837578596419997,-0.14137222811893274,0.7362056562882882,3.0849300976572063,-0.4574808709951842,100.07996002948002
IMG_4191.JPG,0.20026351379372778,-0.3296642165518607,1.0995841217958369,4.747629910300409,-2.112226670358303,95.0471687130637
IMG_4213.JPG,0.3150933751007949,0.7340496977022104,-0.5814695612847305,-2.6932483151736024,5.945903004920123,99.27198334863083
IMG_4221.JPG,0.15627692588267605,-0.7161748816153387,-2.158537430457083,1.5999729375217278,10.924242478715318,94.64240453428475
IMG_4233.JPG,0.39352524293173746,-0.0209651797659563,0.8644831089005063,0.48798798711525776,-0.693556079717057,96.09100228521955
IMG_4241.JPG,-0.5182368623067005,0.4344836967126903,1.0696382580001407,1.9794754993649988,1.8684540123815814,98.74178439003884
IMG_4254.JPG,-0.8988562389110926,0.46515042433578324,1.3256423547184095,2.182901609452647,5.532780916569403,98.60455196646893
IMG_4264.JPG,0.9426806123190641,0.15982381924029448,2.274177093594821,7.276884021178175,4.248072951643501,92.4735638848062
IMG_4270.JPG,-0.47433438687728385,0.7508833340426533,2.335280111812751,6.966535564430965,6.614655025579422,95.89109875169878
IMG_4295.JPG,0.8202730458519601,-0.0021353312622207324,1.954378817886972,7.1807185790803825,2.699253519317479,92.57034928329618
